time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 14:55:31.827496792,0.0,0.0,"{'A','W'}",0.0,0.0,{}
2019-11-05 14:55:31.834639649,0.0,0.0,"{'A','W','A','W'}",0.2,0.0,{}
2019-11-05 14:55:31.841782506,0.0,0.0,"{'A','W','A','W'}",0.167,0.0,{}
2019-11-05 14:55:31.848925363,0.0,0.0,"{'A','W','A','W'}",0.333,0.0,{}
2019-11-05 14:55:31.856068220,0.0,0.0,"{'A','W'}",0.75,0.25,{}
2019-11-05 14:55:31.863211077,0.0,0.0,"{'A','W','3','A','W'}",0.2,0.0,{}
2019-11-05 14:55:31.870353934,0.0,0.0,"{'3','A','W','3','A','W'}",0.5,0.167,{}
2019-11-05 14:55:31.877496791,0.0,0.0,"{'3','A','W','3','A','W'}",0.667,0.167,{}
2019-11-05 14:55:31.884639648,0.0,0.0,"{'3','A','W'}",0.333,0.0,{}
2019-11-05 14:55:31.891782505,0.0,0.0,"{'3','A','W','3','A','W'}",0.333,0.333,{}
2019-11-05 14:55:31.898925362,0.0,0.0,"{'3','A','W','3','A','W'}",0.0,0.167,{}
2019-11-05 14:55:31.906068219,0.0,0.0,"{'3','A','W','3','A','W'}",0.0,0.167,{}
2019-11-05 14:55:31.913211076,0.0,0.0,"{'3','A','W','3','A','W'}",0.0,0.333,{}
2019-11-05 14:55:31.920353933,0.0,0.0,"{'3','A'}",0.0,0.667,{}
2019-11-05 14:55:31.927496790,0.0,0.0,"{'3','A','3','A'}",-0.5,0.667,{}
2019-11-05 14:55:31.934639647,0.0,0.0,"{'3','A','3','A'}",-1.167,0.833,{}
2019-11-05 14:55:31.941782504,0.0,0.0,"{'3','A'}",-1.667,1.0,{}
2019-11-05 14:55:31.948925361,0.0,0.0,"{'3','A','3','A'}",-3.0,1.0,{}
2019-11-05 14:55:31.956068218,0.0,0.0,"{'A','A'}",-3.0,0.333,{}
2019-11-05 14:55:31.963211075,0.0,0.0,"{'A','A'}",-3.833,0.167,{}
2019-11-05 14:55:31.970353932,0.0,0.0,"{'A','A'}",-5.667,0.0,{}
2019-11-05 14:55:31.977496789,0.0,0.0,{'A'},-6.0,0.0,{}
2019-11-05 14:55:31.984639646,0.0,0.0,"{'A','A'}",-6.833,-0.167,{}
2019-11-05 14:55:31.991782503,0.0,0.0,"{'A','A'}",-8.6,-0.2,{}
2019-11-05 14:55:31.998925360,0.0,0.0,{'A'},-8.5,-0.25,{}
2019-11-05 14:55:32.006068217,0.0,0.0,"{'A','A'}",-8.0,-0.167,{}
2019-11-05 14:55:32.013211074,0.0,0.0,"{'A','A'}",-7.667,-0.167,{}
2019-11-05 14:55:32.020353931,0.0,0.0,"{'A','A'}",-9.2,0.0,{}
2019-11-05 14:55:32.027496788,0.0,0.0,{'A'},-5.25,-0.25,{}
2019-11-05 14:55:32.034639645,0.0,0.0,"{'A','A'}",-7.5,-0.167,{}
2019-11-05 14:55:32.041782502,0.0,0.0,"{'A','A'}",-6.333,-0.167,{}
2019-11-05 14:55:32.048925359,0.0,0.0,"{'A','2','A'}",-6.0,-0.333,{}
2019-11-05 14:55:32.056068216,0.0,0.0,"{'2','A','2','A'}",-4.833,-0.333,{}
2019-11-05 14:55:32.063211073,0.0,0.0,"{'2','A','2','A'}",-3.8,-0.2,{}
2019-11-05 14:55:32.070353930,0.0,0.0,"{'2','A'}",-2.0,-0.25,{}
2019-11-05 14:55:32.077496787,0.0,0.0,"{'2','A','2','A'}",-1.833,-0.167,{}
2019-11-05 14:55:32.084639644,0.0,0.0,"{'2','A','2','A'}",-0.333,-0.167,{}
2019-11-05 14:55:32.091782501,0.0,0.0,"{'2','A','2','A'}",0.6,-0.2,{}
2019-11-05 14:55:32.098925358,0.0,0.0,"{'2','A','2','A'}",1.5,-0.333,{}
2019-11-05 14:55:32.106068215,0.0,0.0,"{'1','2','A'}",1.75,-0.25,{}
2019-11-05 14:55:32.113211072,0.0,0.0,"{'1','2','A','1','2','A'}",3.167,-0.5,{}
2019-11-05 14:55:32.120353929,0.0,0.0,"{'1','2','A','1','2','A'}",5.8,-0.8,{}
2019-11-05 14:55:32.127496786,0.0,0.0,"{'1','2','A'}",4.25,-0.5,{}
2019-11-05 14:55:32.134639643,0.0,0.0,"{'1','2','A','1','2','A'}",9.833,-1.167,{}
2019-11-05 14:55:32.141782500,0.0,0.0,"{'1','2','A','1','2','A'}",7.833,-1.0,{}
2019-11-05 14:55:32.148925357,0.0,0.0,"{'1','2','A','1','2','A'}",9.333,-0.833,{}
2019-11-05 14:55:32.156068214,0.0,0.0,"{'1','2','A','1','A'}",6.2,-0.4,{}
2019-11-05 14:55:32.163211071,0.0,0.0,"{'1','A'}",17.5,-1.75,{}
2019-11-05 14:55:32.170353928,0.0,0.0,"{'1','A','1','A'}",11.167,-0.833,{}
2019-11-05 14:55:32.177496785,0.0,0.0,"{'1','A','1','A'}",11.667,-1.167,{}
2019-11-05 14:55:32.184639642,0.0,0.0,"{'1','A'}",12.333,-1.0,{}
2019-11-05 14:55:32.191782499,0.0,0.0,"{'1','A','1','A'}",15.0,-1.167,{}
2019-11-05 14:55:32.198925356,0.0,0.0,"{'1','A','1','A'}",13.333,-1.0,{}
2019-11-05 14:55:32.206068213,0.0,0.0,"{'1','A'}",12.4,-1.0,{}
2019-11-05 14:55:32.213211070,0.0,0.0,"{'1','A','1','A'}",9.0,-0.5,{}
2019-11-05 14:55:32.220353927,0.0,0.0,"{'1','A','1','A'}",13.833,-0.833,{}
2019-11-05 14:55:32.227496784,0.0,0.0,"{'1','A'}",8.0,-0.5,{}
2019-11-05 14:55:32.234639641,0.0,0.0,"{'1','A','1','A'}",12.2,-0.4,{}
2019-11-05 14:55:32.241782498,0.0,0.0,"{'A','A'}",10.0,-0.167,{}
2019-11-05 14:55:32.248925355,0.0,0.0,"{'A','A'}",8.167,-0.167,{}
2019-11-05 14:55:32.256068212,0.0,0.0,"{'A','A'}",7.167,0.0,{}
2019-11-05 14:55:32.263211069,0.0,0.0,{'A'},4.5,0.25,{}
2019-11-05 14:55:32.270353926,0.0,0.0,"{'A','A'}",6.2,0.6,{}
2019-11-05 14:55:32.277496783,0.0,0.0,"{'A','A'}",3.833,0.833,{}
