time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 14:55:53.256067792,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.263210649,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.270353506,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.277496363,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.284639220,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.291782077,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.298924934,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.306067791,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.313210648,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.320353505,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.327496362,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.334639219,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.341782076,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.348924933,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.356067790,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.363210647,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.370353504,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.377496361,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.384639218,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.391782075,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.398924932,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.406067789,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.413210646,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.420353503,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.427496360,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:53.434639217,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.441782074,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.448924931,0.0,0.0,"{'W','W'}",0.0,0.0,{}
2019-11-05 14:55:53.456067788,0.0,0.0,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 14:55:53.463210645,0.0,0.0,"{'A','W'}",0.0,0.0,{}
2019-11-05 14:55:53.470353502,0.0,0.0,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 14:55:53.477496359,0.0,0.0,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 14:55:53.484639216,0.0,0.0,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 14:55:53.491782073,0.0,0.0,"{'A','W'}",0.0,0.0,{}
2019-11-05 14:55:53.498924930,0.0,0.0,"{'A','W','A','W'}",1.333,-2.0,{}
2019-11-05 14:55:53.506067787,0.0,0.0,"{'A','W','A','W'}",3.0,-3.333,{}
2019-11-05 14:55:53.513210644,0.0,0.0,"{'A','W','A','W'}",3.5,-3.0,{}
2019-11-05 14:55:53.520353501,0.0,0.0,"{'A','W','A','W'}",4.8,-3.6,{}
2019-11-05 14:55:53.527496358,0.0,0.0,"{'A','W'}",3.25,-2.25,{}
2019-11-05 14:55:53.534639215,0.0,0.0,"{'A','W','A','W'}",4.167,-2.833,{}
2019-11-05 14:55:53.541782072,0.0,0.0,"{'A','W','A','W'}",4.5,-3.0,{}
2019-11-05 14:55:53.548924929,0.0,0.0,"{'A','A'}",6.4,-4.0,{}
2019-11-05 14:55:53.556067786,0.0,0.0,"{'A','A'}",5.0,-2.833,{}
2019-11-05 14:55:53.563210643,0.0,0.0,"{'A','A'}",5.333,-2.833,{}
2019-11-05 14:55:53.570353500,0.0,0.0,{'A'},4.5,-2.0,{}
2019-11-05 14:55:53.577496357,0.0,0.0,"{'A','A'}",11.8,-5.2,{}
2019-11-05 14:55:53.584639214,0.0,0.0,"{'A','A'}",6.5,-2.5,{}
2019-11-05 14:55:53.591782071,0.0,0.0,"{'A','A'}",7.0,-2.667,{}
2019-11-05 14:55:53.598924928,0.0,0.0,"{'A','A'}",6.167,-2.167,{}
2019-11-05 14:55:53.606067785,0.0,0.0,{'A'},7.333,-2.333,{}
2019-11-05 14:55:53.613210642,0.0,0.0,"{'A','A'}",8.667,-3.0,{}
2019-11-05 14:55:53.620353499,0.0,0.0,"{'A','A'}",6.167,-2.167,{}
2019-11-05 14:55:53.627496356,0.0,0.0,{'A'},5.333,-2.0,{}
2019-11-05 14:55:53.634639213,0.0,0.0,"{'A','A'}",11.0,-4.0,{}
2019-11-05 14:55:53.641782070,0.0,0.0,"{'A','A'}",4.0,-1.667,{}
2019-11-05 14:55:53.648924927,0.0,0.0,"{'A','A'}",3.167,-1.167,{}
2019-11-05 14:55:53.656067784,0.0,0.0,"{'A','A'}",2.333,-1.0,{}
2019-11-05 14:55:53.663210641,0.0,0.0,{'A'},1.667,-0.667,{}
2019-11-05 14:55:53.670353498,0.0,0.0,"{'A','A'}",1.333,-0.5,{}
2019-11-05 14:55:53.677496355,0.0,0.0,"{'A','A'}",0.5,-0.333,{}
2019-11-05 14:55:53.684639212,0.0,0.0,{'A'},0.25,0.0,{}
2019-11-05 14:55:53.691782069,0.0,0.0,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:55:53.698924926,0.0,0.0,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:55:53.706067783,0.0,0.0,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:55:53.713210640,0.0,0.0,"{'A','A'}",-0.167,0.0,{}
2019-11-05 14:55:53.720353497,0.0,0.0,{'A'},-0.5,0.0,{}
2019-11-05 14:55:53.727496354,0.0,0.0,"{'A','A'}",-0.6,0.0,{}
2019-11-05 14:55:53.734639211,0.0,0.0,"{'A','A'}",-1.167,0.0,{}
2019-11-05 14:55:53.741782068,0.0,0.0,{'A'},-1.0,0.25,{}
2019-11-05 14:55:53.748924925,0.0,0.0,"{'A','A'}",-1.0,0.2,{}
2019-11-05 14:55:53.756067782,0.0,0.0,"{'A','A'}",-0.833,0.5,{}
2019-11-05 14:55:53.763210639,0.0,0.0,"{'A','A'}",-0.5,0.333,{}
2019-11-05 14:55:53.770353496,0.0,0.0,{'A'},-0.333,0.333,{}
2019-11-05 14:55:53.777496353,0.0,0.0,"{'A','A'}",-0.333,0.333,{}
2019-11-05 14:55:53.784639210,0.0,0.0,"{'A','A'}",-0.167,0.167,{}
2019-11-05 14:55:53.791782067,0.0,0.0,"{'A','A'}",0.0,0.167,{}
2019-11-05 14:55:53.798924924,0.0,0.0,"{'A','A'}",0.0,0.167,{}
2019-11-05 14:55:53.806067781,0.0,0.0,{'A'},0.0,0.333,{}
2019-11-05 14:55:53.813210638,0.0,0.0,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:55:53.820353495,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.827496352,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.834639209,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.841782066,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.848924923,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.856067780,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.863210637,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.870353494,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.877496351,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.884639208,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.891782065,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.898924922,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.906067779,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.913210636,0.0,0.0,{'D'},0.0,0.0,{}
2019-11-05 14:55:53.920353493,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.927496350,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.934639207,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.941782064,0.0,0.0,{'D'},0.0,0.0,{}
2019-11-05 14:55:53.948924921,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.956067778,0.0,0.0,"{'D','D'}",0.0,0.0,{}
2019-11-05 14:55:53.963210635,0.0,0.0,{'D'},0.0,0.0,{}
2019-11-05 14:55:53.970353492,0.0,0.0,{},0.0,0.2,{}
2019-11-05 14:55:53.977496349,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.984639206,0.0,0.0,{},0.0,0.0,{}
2019-11-05 14:55:53.991782063,0.0,0.0,{},-0.2,0.4,{}
2019-11-05 14:55:53.998924920,0.0,0.0,{'W'},0.0,0.333,{}
2019-11-05 14:55:54.006067777,0.0,0.0,{'W'},0.0,0.25,{}
2019-11-05 14:55:54.013210634,0.0,0.0,"{'W','W'}",0.0,0.333,{}
2019-11-05 14:55:54.020353491,0.0,0.0,"{'W','W'}",0.0,0.6,{}
2019-11-05 14:55:54.027496348,0.0,0.0,{'W'},0.0,0.0,{}
2019-11-05 14:55:54.034639205,0.0,0.0,"{'W','W'}",0.0,0.2,{}
2019-11-05 14:55:54.041782062,0.0,0.0,"{'W','W'}",0.0,0.5,{}
2019-11-05 14:55:54.048924919,0.0,0.0,"{'W','W'}",0.0,0.667,{}
2019-11-05 14:55:54.056067776,0.0,0.0,"{'W','W'}",0.0,0.6,{}
2019-11-05 14:55:54.063210633,0.0,0.0,{'W'},0.0,0.75,{}
2019-11-05 14:55:54.070353490,0.0,0.0,"{'W','W'}",0.0,1.0,{}
2019-11-05 14:55:54.077496347,0.0,0.0,"{'W','W'}",0.167,0.667,{}
2019-11-05 14:55:54.084639204,0.0,0.0,{'W'},0.6,1.4,{}
2019-11-05 14:55:54.091782061,0.0,0.0,"{'W','W'}",0.75,1.0,{}
2019-11-05 14:55:54.098924918,0.0,0.0,"{'W','W'}",0.833,1.0,{}
2019-11-05 14:55:54.106067775,0.0,0.0,{'W'},1.2,1.0,{}
2019-11-05 14:55:54.113210632,0.0,0.0,"{'W','W'}",0.6,0.6,{}
2019-11-05 14:55:54.120353489,0.0,0.0,"{'W','W'}",1.167,0.5,{}
2019-11-05 14:55:54.127496346,0.0,0.0,"{'W','W'}",1.6,1.0,{}
2019-11-05 14:55:54.134639203,0.0,0.0,"{'W','W'}",1.667,0.667,{}
2019-11-05 14:55:54.141782060,0.0,0.0,{'W'},2.4,0.8,{}
2019-11-05 14:55:54.148924917,0.0,0.0,"{'W','W'}",2.0,0.5,{}
2019-11-05 14:55:54.156067774,0.0,0.0,"{'W','W','LCONTROL'}",1.2,0.4,{}
2019-11-05 14:55:54.163210631,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",4.2,0.8,{}
2019-11-05 14:55:54.170353488,0.0,0.0,"{'W','LCONTROL'}",3.0,0.6,{}
2019-11-05 14:55:54.177496345,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",1.8,0.2,{}
2019-11-05 14:55:54.184639202,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",2.0,0.333,{}
2019-11-05 14:55:54.191782059,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",2.6,0.2,{}
2019-11-05 14:55:54.198924916,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",2.667,0.167,{}
2019-11-05 14:55:54.206067773,0.0,0.0,"{'W','LCONTROL'}",3.4,0.2,{}
2019-11-05 14:55:54.213210630,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",2.0,0.2,{}
2019-11-05 14:55:54.220353487,0.0,0.0,"{'W','LCONTROL','W','LCONTROL'}",5.0,0.2,{}
2019-11-05 14:55:54.227496344,0.0,0.0,"{'D','W','LCONTROL'}",4.6,0.2,{}
2019-11-05 14:55:54.234639201,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",2.6,0.2,{}
2019-11-05 14:55:54.241782058,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",1.167,0.0,{}
2019-11-05 14:55:54.248924915,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",4.667,0.0,{}
2019-11-05 14:55:54.256067772,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",6.2,0.0,{}
2019-11-05 14:55:54.263210629,0.0,0.0,"{'D','W','LCONTROL'}",6.6,-0.8,{}
2019-11-05 14:55:54.270353486,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",4.8,-0.6,{}
2019-11-05 14:55:54.277496343,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",6.0,-1.0,{}
2019-11-05 14:55:54.284639200,0.0,0.0,"{'D','W','LCONTROL'}",6.4,-1.0,{}
2019-11-05 14:55:54.291782057,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",3.4,-0.6,{}
2019-11-05 14:55:54.298924914,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",6.833,-1.333,{}
2019-11-05 14:55:54.306067771,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",6.4,-1.0,{}
2019-11-05 14:55:54.313210628,0.0,0.0,"{'D','W','LCONTROL'}",6.2,-0.8,{}
2019-11-05 14:55:54.320353485,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",3.0,-0.6,{}
2019-11-05 14:55:54.327496342,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",4.0,-0.667,{}
2019-11-05 14:55:54.334639199,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",4.8,-0.8,{}
2019-11-05 14:55:54.341782056,0.0,0.0,"{'D','W','LCONTROL'}",4.2,-0.8,{}
2019-11-05 14:55:54.348924913,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",3.167,-0.833,{}
2019-11-05 14:55:54.356067770,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",1.8,-0.6,{}
2019-11-05 14:55:54.363210627,0.0,0.0,"{'D','W','LCONTROL'}",5.75,-1.0,{}
2019-11-05 14:55:54.370353484,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",2.2,-0.4,{}
2019-11-05 14:55:54.377496341,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",2.667,-0.5,{}
2019-11-05 14:55:54.384639198,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",2.8,-0.8,{}
2019-11-05 14:55:54.391782055,0.0,0.0,"{'D','W','LCONTROL'}",1.75,-0.5,{}
2019-11-05 14:55:54.398924912,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",2.0,-0.5,{}
2019-11-05 14:55:54.406067769,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",1.667,-0.5,{}
2019-11-05 14:55:54.413210626,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",1.333,-0.5,{}
2019-11-05 14:55:54.420353483,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",1.0,-0.6,{}
2019-11-05 14:55:54.427496340,0.0,0.0,"{'D','W','LCONTROL'}",0.25,-0.25,{}
2019-11-05 14:55:54.434639197,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.333,-0.333,{}
2019-11-05 14:55:54.441782054,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.167,-0.167,{}
2019-11-05 14:55:54.448924911,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:55:54.456067768,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.0,-0.167,{}
2019-11-05 14:55:54.463210625,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:55:54.470353482,0.0,0.0,"{'D','W','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:55:54.477496339,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.0,-0.167,{}
2019-11-05 14:55:54.484639196,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.333,-0.167,{}
2019-11-05 14:55:54.491782053,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.4,-0.2,{}
2019-11-05 14:55:54.498924910,0.0,0.0,"{'D','W','LCONTROL'}",-0.25,-0.25,{}
2019-11-05 14:55:54.506067767,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.333,-0.167,{}
2019-11-05 14:55:54.513210624,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.167,-0.167,{}
2019-11-05 14:55:54.520353481,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",0.0,-0.2,{}
2019-11-05 14:55:54.527496338,0.0,0.0,"{'D','W','LCONTROL'}",-0.25,-0.5,{}
2019-11-05 14:55:54.534639195,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.167,-0.333,{}
2019-11-05 14:55:54.541782052,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.6,-1.0,{}
2019-11-05 14:55:54.548924909,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.5,-0.667,{}
2019-11-05 14:55:54.556067766,0.0,0.0,"{'D','W','LCONTROL'}",-0.5,-0.5,{}
2019-11-05 14:55:54.563210623,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.667,-0.833,{}
2019-11-05 14:55:54.570353480,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.833,-1.0,{}
2019-11-05 14:55:54.577496337,0.0,0.0,"{'D','W','LCONTROL','D','W','LCONTROL'}",-0.6,-0.8,{}
2019-11-05 14:55:54.584639194,0.0,0.0,"{'D','W','LCONTROL'}",-0.5,-0.5,{}
2019-11-05 14:55:54.591782051,0.0,0.0,"{'D','W','LCONTROL','D','LCONTROL'}",-0.333,-0.833,{}
2019-11-05 14:55:54.598924908,0.0,0.0,"{'LCONTROL','LCONTROL'}",-0.167,-0.667,{}
