time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 14:56:28.970352792,0.0,0.0,"{'D','W','D','W'}",-9.0,-1.4,{}
2019-11-05 14:56:28.977495649,0.0,0.0,"{'D','W','D','W'}",-4.0,-0.6,{}
2019-11-05 14:56:28.984638506,0.0,0.0,"{'D','W','D','W'}",-5.167,-0.667,{}
2019-11-05 14:56:28.991781363,0.0,0.0,"{'D','W'}",-6.8,-1.0,{}
2019-11-05 14:56:28.998924220,0.0,0.0,"{'D','W','D','W'}",-5.5,-0.833,{}
2019-11-05 14:56:29.006067077,0.0,0.0,"{'D','W','D','W'}",-6.0,-0.8,{}
2019-11-05 14:56:29.013209934,0.0,0.0,"{'D','W','D','W'}",-3.0,-0.4,{}
2019-11-05 14:56:29.020352791,0.0,0.0,"{'D','W','D','W'}",-4.833,-0.833,{}
2019-11-05 14:56:29.027495648,0.0,0.0,"{'D','W'}",-4.667,-0.667,{}
2019-11-05 14:56:29.034638505,0.0,0.0,"{'D','W','D','W'}",-3.333,-0.5,{}
2019-11-05 14:56:29.041781362,0.0,0.0,"{'D','W'}",-3.2,-0.6,{}
2019-11-05 14:56:29.048924219,0.0,0.0,"{'D','W','D','W'}",0.667,0.167,{}
2019-11-05 14:56:29.056067076,0.0,0.0,"{'D','W','D','W'}",-1.8,-0.4,{}
2019-11-05 14:56:29.063209933,0.0,0.0,"{'D','W','D','W'}",-0.8,0.0,{}
2019-11-05 14:56:29.070352790,0.0,0.0,"{'D','W','D','W'}",-0.667,-0.167,{}
2019-11-05 14:56:29.077495647,0.0,0.0,"{'D','W'}",-0.4,0.0,{}
2019-11-05 14:56:29.084638504,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.091781361,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.098924218,0.0,0.0,"{'D','W','D','W'}",0.0,-0.167,{}
2019-11-05 14:56:29.106067075,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.113209932,0.0,0.0,"{'D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.120352789,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.127495646,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.134638503,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.141781360,0.0,0.0,"{'D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.148924217,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.156067074,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.163209931,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.170352788,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.177495645,0.0,0.0,"{'D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.184638502,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.191781359,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.198924216,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.206067073,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.213209930,0.0,0.0,"{'D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.220352787,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.227495644,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.234638501,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.241781358,0.0,0.0,"{'D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.248924215,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.256067072,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.263209929,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.270352786,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:56:29.277495643,0.0,0.0,"{'D','W'}",0.0,0.0,{}
