time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 14:55:46.113210792,0.0,0.0,"{'D','W'}",0.0,0.0,{}
2019-11-05 14:55:46.120353649,0.0,0.0,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 14:55:46.127496506,0.0,0.0,"{'D','W','D','W'}",-0.167,0.0,{}
2019-11-05 14:55:46.134639363,0.0,0.0,"{'D','W'}",0.0,0.25,{}
2019-11-05 14:55:46.141782220,0.0,0.0,"{'D','W','D','W'}",1.4,1.4,{}
2019-11-05 14:55:46.148925077,0.0,0.0,"{'D','W','D','W'}",1.5,1.333,{}
2019-11-05 14:55:46.156067934,0.0,0.0,"{'D','W','D','W'}",1.333,1.0,{}
2019-11-05 14:55:46.163210791,0.0,0.0,"{'D','W'}",1.5,0.75,{}
2019-11-05 14:55:46.170353648,0.0,0.0,"{'D','W','D'}",2.2,1.4,{}
2019-11-05 14:55:46.177496505,0.0,0.0,"{'D','D'}",1.333,0.833,{}
2019-11-05 14:55:46.184639362,0.0,0.0,"{'D','D'}",0.833,0.333,{}
2019-11-05 14:55:46.191782219,0.0,0.0,{'D'},0.25,0.25,{}
2019-11-05 14:55:46.198925076,0.0,0.0,"{'D','D'}",0.4,0.4,{}
2019-11-05 14:55:46.206067933,0.0,0.0,"{'D','D'}",0.167,0.5,{}
2019-11-05 14:55:46.213210790,0.0,0.0,"{'D','D'}",0.167,0.333,{}
2019-11-05 14:55:46.220353647,0.0,0.0,{'D'},0.0,0.333,{}
2019-11-05 14:55:46.227496504,0.0,0.0,"{'D','D'}",0.167,0.0,{}
2019-11-05 14:55:46.234639361,0.0,0.0,"{'D','D'}",0.0,0.167,{}
2019-11-05 14:55:46.241782218,0.0,0.0,{'D'},-0.333,0.0,{}
2019-11-05 14:55:46.248925075,0.0,0.0,"{'D','D'}",-0.167,0.0,{}
2019-11-05 14:55:46.256067932,0.0,0.0,"{'D','D'}",-0.667,0.0,{}
2019-11-05 14:55:46.263210789,0.0,0.0,"{'D','D'}",-0.833,0.0,{}
